Source,Target,Type,Id
19,97,directed,130
19,97,directed,133
40,97,directed,2505
74,97,directed,2805
31,97,directed,3692
31,97,directed,3696
31,97,directed,3721
103,97,directed,3535
31,97,directed,3650
31,97,directed,3737
19,9,directed,139
19,9,directed,154
19,9,directed,241
19,9,directed,243
19,9,directed,249
19,9,directed,253
19,9,directed,257
19,9,directed,260
19,9,directed,263
19,9,directed,269
19,9,directed,275
6,9,directed,1465
103,9,directed,2888
108,9,directed,1508
108,9,directed,1509
38,9,directed,376
108,9,directed,1403
79,9,directed,3097
89,9,directed,1411
64,9,directed,512
10,9,directed,3381
103,9,directed,3421
103,9,directed,3424
103,9,directed,3425
103,9,directed,3426
103,9,directed,3427
108,9,directed,1337
42,9,directed,958
16,9,directed,704
42,9,directed,535
42,9,directed,566
107,9,directed,728
107,9,directed,775
36,9,directed,521
103,9,directed,1453
70,9,directed,2810
70,9,directed,2814
71,9,directed,3217
71,9,directed,2992
71,9,directed,3202
75,9,directed,842
71,9,directed,3109
103,9,directed,1823
103,9,directed,2146
42,97,directed,1090
103,97,directed,2225
42,97,directed,909
70,97,directed,2641
108,97,directed,1673
108,97,directed,3504
31,97,directed,3681
108,97,directed,969
81,97,directed,549
75,97,directed,453
2,97,directed,1198
75,97,directed,984
42,97,directed,1089
87,97,directed,2438
61,97,directed,1936
61,97,directed,1940
106,97,directed,2913
39,97,directed,1701
31,97,directed,3733
79,97,directed,3222
103,97,directed,1247
103,97,directed,1248
103,97,directed,1250
103,97,directed,1254
103,97,directed,1256
103,97,directed,1258
103,97,directed,1351
103,97,directed,1416
103,97,directed,2483
103,97,directed,2848
103,97,directed,2852
103,97,directed,3029
103,97,directed,3101
108,97,directed,3592
108,97,directed,3604
108,97,directed,3606
108,97,directed,3758
108,97,directed,3839
16,97,directed,1182
16,97,directed,1302
16,97,directed,1303
16,97,directed,1342
16,97,directed,1756
16,97,directed,1887
81,97,directed,367
81,97,directed,998
75,97,directed,462
75,97,directed,468
75,97,directed,471
75,97,directed,480
75,97,directed,493
75,97,directed,500
75,97,directed,501
75,97,directed,502
75,97,directed,503
75,97,directed,504
75,97,directed,519
75,97,directed,577
75,97,directed,578
75,97,directed,595
75,97,directed,621
75,97,directed,830
75,97,directed,859
75,97,directed,865
75,97,directed,903
75,97,directed,904
75,97,directed,954
75,97,directed,982
75,97,directed,1016
75,97,directed,1114
75,97,directed,1115
75,97,directed,1116
75,97,directed,1117
75,97,directed,1136
75,97,directed,1137
75,97,directed,1138
75,97,directed,1139
22,97,directed,294
22,97,directed,295
22,97,directed,296
22,97,directed,297
22,97,directed,298
22,97,directed,318
22,97,directed,328
42,97,directed,838
107,97,directed,784
58,97,directed,622
56,97,directed,2240
56,97,directed,2347
56,97,directed,2351
61,97,directed,1932
61,97,directed,1934
36,97,directed,517
36,97,directed,518
36,97,directed,564
36,97,directed,584
36,97,directed,734
74,97,directed,2127
74,97,directed,2135
74,97,directed,2798
74,97,directed,2799
74,97,directed,2800
74,97,directed,2885
106,97,directed,2940
73,97,directed,1775
39,97,directed,1846
8,97,directed,1280
8,97,directed,1283
26,97,directed,3860
77,97,directed,1191
78,97,directed,2067
78,97,directed,2089
78,97,directed,2234
78,97,directed,2276
78,97,directed,2320
79,97,directed,3092
79,97,directed,3093
79,97,directed,3094
79,97,directed,3102
79,97,directed,3110
79,97,directed,3112
79,97,directed,3113
79,97,directed,3114
79,97,directed,3178
79,97,directed,3191
79,97,directed,3192
79,97,directed,3219
79,97,directed,3220
79,97,directed,3221
103,97,directed,1251
103,97,directed,1361
103,97,directed,1693
103,97,directed,1706
103,97,directed,1824
103,97,directed,1855
103,97,directed,1882
103,97,directed,2481
103,97,directed,2844
103,97,directed,2845
103,97,directed,3466
103,97,directed,3686
103,97,directed,3780
103,97,directed,3782
108,97,directed,854
108,97,directed,1170
108,97,directed,1889
108,97,directed,2524
108,97,directed,2526
43,97,directed,2543
19,97,directed,216
19,97,directed,330
6,97,directed,835
6,97,directed,1544
6,97,directed,1544
50,97,directed,90
50,97,directed,96
50,97,directed,97
50,97,directed,112
50,97,directed,113
50,97,directed,114
50,97,directed,116
50,97,directed,122
74,25,directed,2196
108,25,directed,875
74,25,directed,2784
74,25,directed,2195
16,25,directed,989
98,25,directed,593
19,25,directed,336
98,25,directed,488
74,25,directed,2273
103,25,directed,3013
98,25,directed,847
98,25,directed,487
98,25,directed,585
103,25,directed,2548
36,25,directed,538
16,25,directed,1589
87,25,directed,2282
87,25,directed,2284
1,25,directed,3369
1,25,directed,3400
75,25,directed,898
103,25,directed,2457
64,25,directed,422
40,25,directed,3163
103,25,directed,2876
90,25,directed,2570
25,25,directed,2402
25,25,directed,2407
25,25,directed,2411
25,25,directed,2363
11,25,directed,3322
11,25,directed,3000
11,25,directed,3039
16,25,directed,874
16,25,directed,995
108,25,directed,846
16,25,directed,1916
108,25,directed,2508
11,25,directed,3409
11,25,directed,3500
11,25,directed,3637
11,25,directed,2892
75,25,directed,894
31,25,directed,3683
103,25,directed,1857
103,25,directed,2023
103,25,directed,2559
11,25,directed,3453
11,25,directed,3628
81,25,directed,394
64,25,directed,397
87,25,directed,2391
31,25,directed,3710
103,25,directed,2470
64,25,directed,419
75,25,directed,492
56,25,directed,2223
56,25,directed,2186
56,25,directed,2188
75,25,directed,459
38,25,directed,441
31,25,directed,3709
31,25,directed,3713
103,3,directed,3100
87,3,directed,2426
103,3,directed,3785
16,3,directed,1885
70,3,directed,2761
108,3,directed,1135
46,3,directed,1641
109,3,directed,1377
11,3,directed,3235
75,3,directed,896
100,3,directed,3522
11,3,directed,3299
103,3,directed,3422
70,3,directed,2809
70,3,directed,2811
70,3,directed,2815
16,3,directed,1336
108,3,directed,3006
22,3,directed,323
103,3,directed,3445
108,3,directed,3845
11,3,directed,3295
11,3,directed,3458
11,3,directed,2899
16,3,directed,901
53,108,directed,2353
53,108,directed,2369
90,108,directed,2567
16,108,directed,1789
16,108,directed,1790
16,108,directed,1797
16,108,directed,1798
16,108,directed,1952
16,108,directed,1967
16,108,directed,1972
1,108,directed,3404
108,108,directed,2365
40,108,directed,2589
56,108,directed,2323
56,108,directed,2342
20,108,directed,2650
20,108,directed,2654
20,108,directed,2657
20,108,directed,2662
20,108,directed,2667
20,108,directed,2670
20,108,directed,2674
20,108,directed,2677
20,108,directed,2681
20,108,directed,2685
20,108,directed,2689
20,108,directed,2694
20,108,directed,2697
20,108,directed,2702
20,108,directed,2704
20,108,directed,2706
20,108,directed,2711
20,108,directed,2713
20,108,directed,2717
1,108,directed,3345
16,108,directed,1896
75,108,directed,444
79,108,directed,3226
16,108,directed,1783
16,108,directed,1755
81,108,directed,406
79,108,directed,3106
50,108,directed,91
87,13,directed,2445
42,13,directed,1768
87,13,directed,2386
25,13,directed,2430
103,13,directed,3463
103,13,directed,3464
55,13,directed,3386
16,13,directed,711
16,13,directed,712
81,13,directed,465
103,13,directed,3571
58,13,directed,572
103,13,directed,3027
71,13,directed,2994
71,13,directed,2995
110,13,directed,1953
103,13,directed,3670
108,13,directed,1105
108,13,directed,1310
70,13,directed,2772
81,13,directed,574
58,13,directed,591
91,13,directed,2051
6,13,directed,1244
6,13,directed,1246
6,13,directed,1434
6,13,directed,1435
79,13,directed,3171
11,13,directed,3078
89,13,directed,1384
2,13,directed,1204
89,13,directed,1385
89,13,directed,1394
2,13,directed,1228
16,97,directed,1741
11,97,directed,3289
108,97,directed,3549
77,97,directed,1188
108,97,directed,849
108,97,directed,850
108,97,directed,918
108,97,directed,1334
108,97,directed,1339
108,97,directed,3487
108,97,directed,3597
108,97,directed,3609
108,97,directed,3764
108,97,directed,3767
36,97,directed,533
91,97,directed,2003
91,97,directed,2004
91,97,directed,2037
91,97,directed,2044
91,97,directed,2113
74,97,directed,2634
108,97,directed,3026
101,9,directed,3099
42,9,directed,861
89,9,directed,1408
89,9,directed,1412
89,9,directed,1414
42,9,directed,1652
91,9,directed,2165
91,9,directed,2360
75,9,directed,957
42,9,directed,941
58,9,directed,795
90,9,directed,2588
74,9,directed,2107
103,9,directed,1556
103,9,directed,1556
103,9,directed,1252
103,9,directed,1555
103,9,directed,1555
91,9,directed,2018
91,9,directed,2109
91,9,directed,2131
74,9,directed,2137
78,9,directed,2096
103,9,directed,2077
103,9,directed,3443
90,9,directed,2623
71,9,directed,3209
71,9,directed,3216
78,9,directed,2388
71,9,directed,3211
74,9,directed,2779
74,9,directed,2823
89,9,directed,1399
19,9,directed,215
103,9,directed,1802
103,9,directed,1803
103,9,directed,3510
11,9,directed,3275
11,9,directed,3312
11,9,directed,3406
11,9,directed,3638
111,9,directed,3848
111,9,directed,3849
16,9,directed,1899
16,9,directed,1900
16,9,directed,1902
84,9,directed,1
84,9,directed,4
106,9,directed,2986
74,9,directed,2637
103,9,directed,1452
79,9,directed,3148
79,9,directed,3150
79,9,directed,3144
79,9,directed,3146
103,9,directed,2474
103,9,directed,2478
108,9,directed,3254
108,9,directed,3590
108,9,directed,3602
108,9,directed,3755
108,9,directed,3838
16,9,directed,1684
91,9,directed,2013
91,9,directed,2100
103,9,directed,1374
103,9,directed,2473
108,9,directed,1305
108,9,directed,1646
108,9,directed,1951
108,9,directed,2436
108,9,directed,3821
81,25,directed,475
19,25,directed,234
19,25,directed,236
19,25,directed,238
19,25,directed,245
19,25,directed,277
11,25,directed,3004
16,25,directed,868
16,25,directed,871
56,25,directed,2160
56,25,directed,2162
16,25,directed,917
16,25,directed,994
90,25,directed,2750
78,25,directed,2239
78,25,directed,2257
78,25,directed,2335
103,25,directed,2222
42,25,directed,1531
42,25,directed,1531
58,25,directed,600
74,25,directed,2865
36,25,directed,491
16,25,directed,972
11,25,directed,3700
2,25,directed,1230
19,25,directed,212
74,25,directed,2786
74,25,directed,2787
74,25,directed,2788
74,25,directed,2789
42,25,directed,840
71,25,directed,3012
108,25,directed,1147
103,25,directed,1815
11,25,directed,3037
11,25,directed,3038
103,3,directed,3536
103,3,directed,2151
94,3,directed,1927
19,3,directed,136
38,3,directed,407
50,3,directed,36
50,3,directed,39
50,3,directed,42
50,3,directed,45
50,3,directed,48
19,3,directed,150
19,3,directed,151
81,3,directed,362
50,3,directed,29
56,3,directed,2226
74,3,directed,2770
107,3,directed,763
2,3,directed,1201
11,3,directed,3061
16,3,directed,1689
36,3,directed,539
103,3,directed,3542
42,3,directed,1144
16,3,directed,980
103,3,directed,1300
108,3,directed,2504
103,3,directed,2987
19,3,directed,242
19,3,directed,244
19,3,directed,250
19,3,directed,254
19,3,directed,258
19,3,directed,259
19,3,directed,264
19,3,directed,270
19,3,directed,276
108,108,directed,3238
98,108,directed,1743
39,108,directed,1704
65,108,directed,72
87,108,directed,2297
40,108,directed,3273
40,108,directed,3433
81,108,directed,473
75,108,directed,482
42,108,directed,536
6,108,directed,934
6,108,directed,935
6,108,directed,936
6,108,directed,1349
6,108,directed,1466
6,108,directed,1468
6,108,directed,1577
6,108,directed,1577
75,108,directed,582
42,108,directed,583
42,108,directed,1208
101,108,directed,1023
78,108,directed,2313
78,108,directed,2314
78,108,directed,2315
78,108,directed,2316
78,108,directed,2317
78,108,directed,2318
40,108,directed,3153
108,13,directed,1043
108,13,directed,1735
90,13,directed,2626
38,13,directed,400
31,13,directed,3674
31,13,directed,3720
104,13,directed,3736
11,13,directed,3613
50,13,directed,119
11,13,directed,3060
103,13,directed,2843
103,13,directed,1515
6,13,directed,933
6,13,directed,1436
6,13,directed,1437
91,13,directed,1997
70,13,directed,2644
74,13,directed,2585
31,13,directed,3651
78,13,directed,2086
16,105,directed,869
16,105,directed,872
16,105,directed,878
16,105,directed,1296
16,105,directed,1686
16,105,directed,1687
16,105,directed,709
74,110,directed,2157
73,110,directed,1785
103,110,directed,2863
103,110,directed,2875
103,110,directed,2887
74,110,directed,2864
50,110,directed,37
50,110,directed,40
50,110,directed,43
50,110,directed,46
50,110,directed,49
65,110,directed,65
50,110,directed,19
11,110,directed,3187
74,110,directed,2804
74,110,directed,2807
103,110,directed,2853
43,110,directed,2594
42,12,directed,1128
103,12,directed,1261
16,12,directed,1993
16,12,directed,1995
103,12,directed,1822
64,12,directed,283
79,12,directed,3089
103,12,directed,3415
103,12,directed,3577
79,12,directed,3088
91,12,directed,2014
108,12,directed,2793
108,12,directed,2794
108,12,directed,2795
103,12,directed,1422
20,97,directed,2649
20,97,directed,2655
20,97,directed,2658
20,97,directed,2663
20,97,directed,2666
20,97,directed,2671
20,97,directed,2673
20,97,directed,2678
20,97,directed,2682
20,97,directed,2686
20,97,directed,2690
20,97,directed,2693
20,97,directed,2698
20,97,directed,2701
20,97,directed,2705
20,97,directed,2707
20,97,directed,2710
20,97,directed,2714
20,97,directed,2716
20,97,directed,2718
20,97,directed,2719
1,97,directed,3346
1,3,directed,3340
1,3,directed,3399
11,3,directed,3336
74,3,directed,2824
74,3,directed,2822
108,3,directed,1505
108,3,directed,684
50,3,directed,68
103,3,directed,3419
87,3,directed,2421
40,3,directed,2008
103,3,directed,1842
16,3,directed,884
16,3,directed,1968
1,3,directed,3352
1,3,directed,3355
1,3,directed,3357
1,3,directed,3359
1,3,directed,3364
1,3,directed,3366
42,3,directed,1287
42,3,directed,1288
64,3,directed,59
16,3,directed,1034
31,3,directed,3708
31,3,directed,3712
31,3,directed,3704
31,3,directed,3714
64,3,directed,292
22,3,directed,322
6,3,directed,1180
40,3,directed,3164
47,3,directed,1019
108,3,directed,683
93,3,directed,1990
108,3,directed,1328
108,3,directed,3766
81,3,directed,876
81,3,directed,1048
74,3,directed,2511
103,3,directed,1915
103,3,directed,2053
103,3,directed,2078
103,3,directed,2286
103,3,directed,2613
103,3,directed,3449
103,3,directed,3450
108,3,directed,3302
19,3,directed,218
26,3,directed,3803
103,3,directed,2550
103,3,directed,2996
73,3,directed,1776
73,3,directed,1777
53,3,directed,2328
79,97,directed,3166
16,97,directed,690
16,97,directed,1174
16,97,directed,1918
103,97,directed,2224
50,97,directed,95
16,97,directed,910
16,97,directed,911
16,97,directed,1894
103,97,directed,3069
91,97,directed,2099
91,97,directed,2172
74,97,directed,2499
74,97,directed,2562
31,97,directed,3656
103,97,directed,3623
108,97,directed,1559
108,97,directed,1559
16,97,directed,1893
74,97,directed,2153
103,97,directed,2073
64,97,directed,286
78,97,directed,2238
78,97,directed,2268
78,97,directed,2333
103,97,directed,2221
91,97,directed,2116
103,5,directed,2614
1,5,directed,3401
103,5,directed,1415
40,5,directed,3204
74,5,directed,2882
39,5,directed,1758
39,5,directed,1760
39,5,directed,1762
39,5,directed,1793
31,5,directed,3648
103,5,directed,3439
103,5,directed,3444
108,5,directed,2536
74,5,directed,2762
74,5,directed,2767
108,5,directed,1583
108,5,directed,1583
75,5,directed,463
75,5,directed,483
75,5,directed,484
75,5,directed,831
75,5,directed,944
108,5,directed,3599
108,5,directed,1126
16,5,directed,1683
2,5,directed,1197
2,5,directed,1200
103,5,directed,1558
103,5,directed,1558
42,5,directed,827
108,5,directed,797
64,5,directed,514
16,5,directed,1726
16,5,directed,1924
16,5,directed,1925
16,5,directed,920
79,5,directed,3175
75,5,directed,1142
103,5,directed,3155
103,5,directed,3157
16,5,directed,923
81,5,directed,359
8,5,directed,1277
103,5,directed,3154
103,5,directed,3156
103,5,directed,3808
108,5,directed,696
16,18,directed,1690
16,18,directed,1698
16,18,directed,1699
16,18,directed,1700
42,18,directed,1006
2,18,directed,1202
6,18,directed,1808
102,18,directed,1376
90,18,directed,2568
70,18,directed,2873
40,18,directed,1912
103,18,directed,1863
103,18,directed,1914
94,18,directed,1926
103,18,directed,1599
103,18,directed,1624
103,18,directed,1800
103,18,directed,1825
103,18,directed,1828
103,18,directed,1830
16,18,directed,1994
108,18,directed,726
103,18,directed,3446
50,18,directed,108
70,18,directed,2756
74,18,directed,2738
20,18,directed,2638
20,18,directed,2646
20,18,directed,2647
11,18,directed,3699
40,18,directed,2855
6,18,directed,1542
6,18,directed,1569
6,18,directed,1570
6,18,directed,1542
6,18,directed,1569
6,18,directed,1570
91,18,directed,2010
26,18,directed,3813
31,18,directed,3646
31,18,directed,3654
11,18,directed,3182
11,18,directed,3612
20,18,directed,2648
20,18,directed,2653
20,18,directed,2659
20,18,directed,2661
20,18,directed,2665
20,18,directed,2669
20,18,directed,2672
20,18,directed,2676
20,18,directed,2680
20,18,directed,2684
20,18,directed,2688
20,18,directed,2692
20,18,directed,2696
20,18,directed,2700
20,18,directed,2703
20,18,directed,2708
20,18,directed,2709
20,18,directed,2712
20,18,directed,2715
38,18,directed,411
38,18,directed,413
27,18,directed,308
27,18,directed,310
27,18,directed,312
44,10,directed,3864
55,10,directed,3380
78,10,directed,2322
78,10,directed,2389
103,10,directed,3644
42,10,directed,525
27,10,directed,307
27,10,directed,309
27,10,directed,311
81,10,directed,490
81,10,directed,494
70,10,directed,2870
71,10,directed,3131
11,10,directed,3614
11,10,directed,3615
111,10,directed,3869
58,10,directed,540
50,10,directed,24
56,10,directed,2210
56,10,directed,2355
58,10,directed,793
89,10,directed,1390
58,10,directed,645
87,10,directed,2385
70,10,directed,2755
20,10,directed,2617
71,10,directed,3064
38,10,directed,476
42,10,directed,824
93,10,directed,1974
42,10,directed,576
64,10,directed,293
42,10,directed,1031
42,10,directed,1032
42,10,directed,1033
50,10,directed,22
70,10,directed,2757
53,3,directed,2371
46,3,directed,1578
46,3,directed,1578
103,3,directed,1432
103,3,directed,2458
103,3,directed,3856
11,3,directed,3697
75,3,directed,897
75,3,directed,953
75,3,directed,985
31,3,directed,3665
103,3,directed,1712
103,3,directed,1713
103,3,directed,2507
78,23,directed,2405
75,23,directed,457
103,23,directed,2477
74,23,directed,2251
103,23,directed,2082
65,23,directed,75
16,23,directed,1985
16,23,directed,1988
108,23,directed,3468
79,23,directed,3096
87,23,directed,2301
81,23,directed,602
65,23,directed,64
64,23,directed,508
78,23,directed,2062
79,23,directed,3095
103,23,directed,1838
103,23,directed,1840
103,23,directed,1843
43,23,directed,2592
78,23,directed,2063
16,23,directed,1718
40,23,directed,3460
58,23,directed,542
58,23,directed,590
103,23,directed,3063
75,23,directed,1118
83,23,directed,1189
108,23,directed,1151
108,23,directed,1152
108,23,directed,1155
108,23,directed,1158
108,23,directed,1162
108,23,directed,3255
108,23,directed,3540
108,23,directed,3591
108,23,directed,3601
108,23,directed,3756
108,23,directed,1143
108,23,directed,1268
108,23,directed,1691
74,23,directed,2584
103,23,directed,1881
108,23,directed,1175
108,23,directed,3306
64,23,directed,126
19,23,directed,137
103,23,directed,2281
101,23,directed,1087
79,23,directed,3194
11,23,directed,3318
19,23,directed,134
25,23,directed,2401
106,23,directed,2928
11,23,directed,3666
50,23,directed,38
50,23,directed,41
50,23,directed,44
50,23,directed,47
108,23,directed,3596
108,23,directed,3760
108,23,directed,961
108,23,directed,1847
108,23,directed,3430
91,23,directed,2041
2,23,directed,1222
77,23,directed,1186
103,23,directed,1428
108,23,directed,1506
16,23,directed,1380
56,23,directed,2346
74,23,directed,2494
103,23,directed,1621
103,23,directed,1694
103,23,directed,1695
108,23,directed,1122
108,103,directed,3461
108,103,directed,3474
108,103,directed,3475
108,103,directed,3491
108,103,directed,3492
108,103,directed,3494
108,103,directed,3513
108,103,directed,3514
108,103,directed,3515
108,103,directed,3516
108,103,directed,3517
108,103,directed,3518
108,103,directed,3579
108,103,directed,3580
108,103,directed,3581
108,103,directed,3582
108,103,directed,3583
108,103,directed,3658
108,103,directed,3826
108,103,directed,3827
108,103,directed,3828
108,103,directed,3832
108,103,directed,3833
108,103,directed,3834
108,103,directed,3835
26,79,directed,3792
26,79,directed,3798
26,79,directed,3799
26,79,directed,3800
26,79,directed,3801
90,103,directed,2722
90,103,directed,2728
39,103,directed,1806
78,103,directed,2244
78,103,directed,2256
78,103,directed,2334
103,103,directed,1259
103,103,directed,1264
103,103,directed,1269
103,103,directed,1301
103,103,directed,1449
103,103,directed,1464
103,103,directed,1467
103,103,directed,1476
103,103,directed,1478
103,103,directed,1488
103,103,directed,1518
103,103,directed,1519
103,103,directed,1562
103,103,directed,1562
103,103,directed,1594
103,103,directed,1596
103,103,directed,1597
103,103,directed,1623
103,103,directed,1635
103,103,directed,1679
103,103,directed,1681
103,103,directed,1708
103,103,directed,1709
103,103,directed,1710
103,103,directed,1723
103,103,directed,1804
103,103,directed,1805
103,103,directed,1811
103,103,directed,1820
103,103,directed,1858
103,103,directed,1859
103,103,directed,1867
103,103,directed,1904
103,103,directed,1906
103,103,directed,1907
103,103,directed,1981
103,103,directed,2017
103,103,directed,2020
103,103,directed,2021
103,103,directed,2070
103,103,directed,2097
103,103,directed,2102
103,103,directed,2125
103,103,directed,2232
103,103,directed,2460
103,103,directed,2461
103,103,directed,2468
103,103,directed,2476
103,103,directed,2488
103,103,directed,2560
103,103,directed,2721
103,103,directed,2724
103,103,directed,2840
103,103,directed,2841
103,103,directed,2842
103,103,directed,2849
103,103,directed,2877
103,103,directed,2918
103,103,directed,2919
103,103,directed,2920
103,103,directed,2997
103,103,directed,3017
103,103,directed,3071
103,103,directed,3195
103,103,directed,3197
103,103,directed,3303
103,103,directed,3304
103,103,directed,3305
103,103,directed,3319
103,103,directed,3328
103,103,directed,3330
103,103,directed,3331
103,103,directed,3414
103,103,directed,3423
103,103,directed,3448
103,103,directed,3462
103,103,directed,3531
103,103,directed,3553
103,103,directed,3566
103,103,directed,3572
103,103,directed,3573
103,103,directed,3574
103,103,directed,3643
103,103,directed,3653
103,103,directed,3776
103,103,directed,3783
103,103,directed,3802
6,103,directed,1471
70,103,directed,2723
70,103,directed,2774
70,103,directed,2775
87,103,directed,2307
91,103,directed,2019
74,103,directed,2126
74,103,directed,2136
74,103,directed,2866
26,103,directed,3797
78,103,directed,2065
78,103,directed,2068
78,103,directed,2088
78,103,directed,2094
78,103,directed,2095
78,103,directed,2105
78,103,directed,2236
78,103,directed,2242
78,103,directed,2243
6,103,directed,1215
6,103,directed,1469
6,103,directed,1470
6,103,directed,1836
11,103,directed,3317
108,78,directed,791
108,78,directed,1178
108,78,directed,1179
108,78,directed,1373
108,78,directed,1554
108,78,directed,1554
108,78,directed,3505
16,78,directed,862
36,78,directed,469
74,78,directed,2582
103,78,directed,2935
31,6,directed,3716
108,6,directed,1104
75,43,directed,522
107,43,directed,680
107,43,directed,739
107,43,directed,740
107,43,directed,818
42,43,directed,991
38,11,directed,379
11,11,directed,3079
11,11,directed,3338
11,11,directed,3547
11,11,directed,3727
106,11,directed,2968
31,11,directed,3703
26,11,directed,3851
108,11,directed,3436
108,11,directed,1171
108,11,directed,3244
70,50,directed,2832
38,50,directed,478
106,50,directed,2945
73,50,directed,1772
109,50,directed,1419
109,50,directed,1442
103,50,directed,1260
103,50,directed,1563
103,50,directed,1563
103,50,directed,1813
103,50,directed,2104
103,50,directed,2858
103,50,directed,2860
31,50,directed,3719
103,50,directed,1809
11,19,directed,3405
6,19,directed,932
103,19,directed,2144
53,19,directed,2130
58,19,directed,632
58,19,directed,637
58,19,directed,642
58,19,directed,644
106,19,directed,2979
58,19,directed,561
19,6,directed,140
19,6,directed,152
19,6,directed,155
19,6,directed,161
19,6,directed,168
19,6,directed,173
19,6,directed,178
19,6,directed,183
19,6,directed,190
19,6,directed,200
19,6,directed,205
19,6,directed,210
19,1,directed,219
19,1,directed,220
19,1,directed,221
19,1,directed,222
19,1,directed,223
19,1,directed,224
19,1,directed,225
19,1,directed,226
19,1,directed,228
19,1,directed,232
19,1,directed,233
19,1,directed,235
19,1,directed,237
19,1,directed,239
19,1,directed,246
19,1,directed,266
19,1,directed,272
19,1,directed,278
19,1,directed,227
70,97,directed,2889
94,97,directed,1930
42,97,directed,598
90,97,directed,2624
74,97,directed,2194
74,97,directed,2202
70,97,directed,2943
70,97,directed,2985
107,97,directed,759
107,97,directed,760
16,97,directed,1309
16,97,directed,1964
16,97,directed,1965
16,97,directed,1966
43,97,directed,2541
103,97,directed,1517
103,97,directed,1598
103,97,directed,1703
103,97,directed,1869
103,97,directed,1983
103,97,directed,2081
79,97,directed,3168
79,97,directed,3086
108,97,directed,3578
56,97,directed,2362
22,97,directed,325
6,111,directed,1493
6,111,directed,1494
6,111,directed,1495
6,111,directed,1496
6,111,directed,1576
6,111,directed,1576
6,111,directed,1818
6,111,directed,1819
11,111,directed,2900
111,111,directed,3868
111,111,directed,3871
91,111,directed,2343
74,111,directed,2275
78,111,directed,2134
78,111,directed,2140
78,111,directed,2141
78,111,directed,2142
11,111,directed,3237
43,111,directed,2544
43,111,directed,2545
43,111,directed,2600
43,111,directed,2601
64,111,directed,1100
74,111,directed,2324
58,111,directed,792
38,111,directed,839
103,111,directed,3028
103,111,directed,3030
103,111,directed,1933
103,111,directed,2529
103,111,directed,2531
58,111,directed,557
16,111,directed,1920
106,111,directed,2960
75,111,directed,455
108,111,directed,1103
108,111,directed,1165
16,111,directed,707
103,111,directed,1832
103,111,directed,1982
44,111,directed,3863
44,111,directed,3862
11,111,directed,3245
11,111,directed,3296
11,111,directed,3496
6,111,directed,1214
50,111,directed,16
50,111,directed,100
108,111,directed,1734
108,111,directed,3488
108,111,directed,1527
11,111,directed,3045
11,111,directed,3050
11,111,directed,3052
11,111,directed,3054
11,111,directed,3056
11,111,directed,3269
55,111,directed,3383
90,111,directed,2569
50,111,directed,93
91,111,directed,2011
91,111,directed,2208
27,111,directed,306
10,111,directed,3387
10,111,directed,3378
64,111,directed,427
11,111,directed,3230
89,111,directed,1382
16,111,directed,1675
